img,left_15,left_30,left_45,left_60,left_75,right_15,right_30,right_45,right_60,right_75,speed,label,steer
./img_data/img_A01___h_530.jpg,10000,258,206,124,10000,10000,265,153,124,63,29,0,10709
./img_data/img_A01___h_540.jpg,10000,10000,206,124,89,10000,263,152,124,63,30,0,10709
./img_data/img_A01___h_550.jpg,10000,312,206,124,87,10000,261,151,124,63,30,0,10709
./img_data/img_A01___h_560.jpg,10000,10000,206,124,97,10000,260,189,124,63,31,0,10709
./img_data/img_A01___h_570.jpg,10000,10000,206,124,97,10000,315,189,124,63,31,0,10709
./img_data/img_A01___h_580.jpg,10000,10000,206,124,100,10000,10000,189,124,63,32,0,10709
./img_data/img_A01___h_590.jpg,10000,318,209,124,90,10000,10000,188,124,63,32,0,10709
./img_data/img_A01___h_600.jpg,10000,10000,143,124,82,10000,305,188,124,63,33,0,10709
./img_data/img_A01___h_610.jpg,10000,318,142,124,88,10000,314,145,124,63,34,0,10709
./img_data/img_A01___h_620.jpg,10000,10000,140,124,91,10000,307,188,124,63,34,0,10709
./img_data/img_A01___h_630.jpg,10000,237,139,124,83,10000,303,188,124,63,35,0,10709
./img_data/img_A01___h_640.jpg,10000,10000,207,124,10000,10000,304,141,124,63,35,0,10709
./img_data/img_A01___h_650.jpg,10000,10000,207,124,84,10000,304,187,124,63,36,0,11281
./img_data/img_A01___h_660.jpg,10000,10000,207,124,10000,10000,313,219,124,64,36,0,11281
./img_data/img_A01___h_670.jpg,10000,10000,207,124,86,10000,313,244,124,64,37,0,11281
./img_data/img_A01___h_680.jpg,10000,220,208,124,90,10000,282,246,124,64,37,0,11281
./img_data/img_A01___h_690.jpg,10000,216,208,124,87,10000,282,132,124,64,38,0,11281
./img_data/img_A01___h_700.jpg,10000,10000,208,124,87,10000,313,130,124,64,39,0,11281
./img_data/img_A01___h_710.jpg,10000,10000,209,124,87,10000,223,128,124,64,39,0,11281
./img_data/img_A01___h_720.jpg,10000,209,209,124,87,10000,223,128,124,64,40,0,11281
./img_data/img_A01___h_730.jpg,10000,206,209,125,95,10000,282,126,124,64,40,0,11281
./img_data/img_A01___h_740.jpg,10000,202,210,125,10000,10000,305,124,124,64,41,0,11281
./img_data/img_A01___h_750.jpg,10000,195,211,126,106,10000,211,121,125,64,41,0,11281
./img_data/img_A01___h_760.jpg,10000,195,211,126,106,10000,211,121,125,65,42,0,11281
./img_data/img_A01___h_770.jpg,10000,197,212,126,89,10000,307,120,126,68,43,0,11281
./img_data/img_A01___h_780.jpg,10000,194,212,127,98,10000,204,117,126,60,43,0,11281
./img_data/img_A01___h_790.jpg,10000,314,214,127,88,10000,199,115,127,66,44,0,11281
./img_data/img_A01___h_800.jpg,10000,10000,215,128,98,10000,196,225,127,66,44,0,11281
./img_data/img_A01___h_810.jpg,10000,10000,215,128,91,10000,194,226,127,66,45,0,11281
./img_data/img_A01___h_820.jpg,10000,10000,216,129,91,10000,190,226,128,61,46,0,11281
./img_data/img_A01___h_830.jpg,10000,10000,217,129,92,10000,185,227,127,66,46,0,11281
./img_data/img_A01___h_840.jpg,313,10000,219,130,102,10000,176,228,129,67,47,0,11281
./img_data/img_A01___h_850.jpg,296,320,221,131,95,10000,170,229,130,83,47,0,11281
./img_data/img_A01___h_860.jpg,296,320,221,132,92,10000,168,230,129,67,48,0,11281
./img_data/img_A01___h_870.jpg,280,320,222,141,10000,10000,163,230,130,62,49,0,11281
./img_data/img_A01___h_880.jpg,275,10000,223,133,98,10000,147,232,130,68,49,0,11281
./img_data/img_A01___h_890.jpg,10000,10000,224,133,107,10000,145,210,131,68,50,0,11281
./img_data/img_A01___h_900.jpg,10000,10000,226,134,97,10000,145,211,131,68,51,0,11281
./img_data/img_A01___h_910.jpg,10000,10000,227,134,100,308,301,212,133,63,51,0,11281
./img_data/img_A01___h_920.jpg,10000,10000,228,135,97,277,300,213,133,70,52,0,11281
./img_data/img_A01___h_930.jpg,10000,10000,230,136,98,189,305,214,133,69,52,0,11852
./img_data/img_A01___h_940.jpg,10000,10000,231,137,119,178,10000,215,134,70,53,0,11852
./img_data/img_A01___h_950.jpg,10000,10000,232,137,10000,177,306,251,135,64,54,0,11852
./img_data/img_A01___h_960.jpg,10000,10000,232,137,120,10000,306,239,135,64,54,0,11852
./img_data/img_A01___h_970.jpg,10000,10000,233,138,102,10000,313,216,134,70,55,0,11852
./img_data/img_A01___h_980.jpg,10000,10000,234,139,102,10000,312,249,135,71,56,0,11852
./img_data/img_A01___h_990.jpg,10000,10000,234,138,106,10000,313,240,135,70,56,0,11852
./img_data/img_A01___h_1000.jpg,10000,10000,234,139,111,10000,313,220,135,70,57,0,11852
./img_data/img_A01___h_1010.jpg,10000,10000,234,139,113,10000,313,220,135,70,58,0,11852
./img_data/img_A01___h_1020.jpg,10000,10000,235,139,104,10000,312,219,135,70,58,0,11852
./img_data/img_A01___h_1030.jpg,10000,320,235,139,105,10000,312,219,134,71,59,0,11852
./img_data/img_A01___h_1040.jpg,10000,315,235,139,10000,10000,10000,218,134,64,60,0,11852
./img_data/img_A01___h_1050.jpg,10000,10000,235,139,10000,10000,10000,218,135,64,60,0,11852
./img_data/img_A01___h_1060.jpg,10000,308,182,139,119,10000,303,215,134,64,61,0,12423
./img_data/img_A01___h_1070.jpg,10000,308,234,139,10000,10000,303,215,134,64,62,0,12423
./img_data/img_A01___h_1080.jpg,10000,301,233,138,10000,10000,299,216,107,69,62,0,12423
./img_data/img_A01___h_1090.jpg,10000,10000,233,139,111,10000,299,185,133,49,63,0,12423
./img_data/img_A01___h_1100.jpg,10000,10000,173,147,126,10000,298,215,132,63,63,0,12423
./img_data/img_A01___h_1110.jpg,10000,287,231,146,93,10000,297,214,103,63,64,0,12423
./img_data/img_A01___h_1120.jpg,10000,10000,231,146,93,10000,296,214,131,63,65,0,12423
./img_data/img_A01___h_1130.jpg,10000,10000,230,98,94,10000,305,178,132,68,65,0,12423
./img_data/img_A01___h_1140.jpg,10000,10000,229,145,95,10000,303,213,131,69,66,0,12423
./img_data/img_A01___h_1150.jpg,10000,265,227,145,10000,10000,301,212,130,62,67,0,12423
./img_data/img_A01___h_1160.jpg,10000,10000,227,143,10000,10000,10000,212,130,62,67,0,12423
./img_data/img_A01___h_1170.jpg,10000,258,226,145,10000,10000,10000,211,95,44,68,0,12423
./img_data/img_A01___h_1180.jpg,10000,10000,226,144,10000,10000,10000,163,129,68,68,0,12423
./img_data/img_A01___h_1190.jpg,10000,246,225,144,10000,10000,284,161,130,68,69,0,11852
./img_data/img_A01___h_1200.jpg,0,0,0,0,0,0,0,0,0,0,70,0,11281
./img_data/img_A01___h_1210.jpg,10000,10000,224,141,121,10000,273,210,129,67,70,0,9567
./img_data/img_A01___h_1220.jpg,10000,10000,224,144,122,10000,261,147,129,67,71,0,9567
./img_data/img_A01___h_1230.jpg,10000,10000,224,144,10000,10000,256,144,81,37,72,0,7854
./img_data/img_A01___h_1240.jpg,10000,10000,224,144,10000,10000,260,142,80,67,72,0,7283
./img_data/img_A01___h_1250.jpg,10000,10000,224,142,10000,10000,254,139,78,68,73,0,6140
./img_data/img_A01___h_1260.jpg,10000,10000,224,144,10000,10000,242,134,75,68,73,0,4998
./img_data/img_A01___h_1270.jpg,10000,10000,224,67,10000,10000,10000,130,130,62,74,0,3285
./img_data/img_A01___h_1280.jpg,10000,170,225,145,10000,10000,230,124,69,31,75,0,3285
./img_data/img_A01___h_1290.jpg,270,147,225,145,10000,10000,206,112,62,69,75,0,2142
./img_data/img_A01___h_1300.jpg,237,135,85,146,10000,10000,200,104,57,26,76,0,1571
./img_data/img_A01___h_1310.jpg,235,132,226,146,25,10000,195,103,56,26,77,0,1571
./img_data/img_A01___h_1320.jpg,207,118,75,46,10000,10000,175,93,51,22,77,0,1000
./img_data/img_A01___h_1330.jpg,167,10000,62,39,10000,10000,157,80,41,18,78,0,0
./img_data/img_A01___h_1340.jpg,121,74,47,29,10000,10000,121,53,33,13,79,0,0
./img_data/img_A01___h_1350.jpg,78,10000,29,20,10000,293,53,25,14,7,79,0,0
./img_data/img_A01___h_1360.jpg,5,4,6,4,10000,4,4,9,5,65,80,0,0
./img_data/img_A01___h_1370.jpg,10000,10000,226,148,10000,10000,10000,220,137,65,80,0,0
./img_data/img_A01___h_1380.jpg,10000,10000,226,148,10000,10000,10000,228,137,65,81,0,0
./img_data/img_A01___h_1390.jpg,10000,10000,226,147,10000,10000,10000,228,137,65,82,0,0
./img_data/img_A01___h_1400.jpg,10000,10000,225,147,10000,10000,10000,225,136,64,82,0,0
./img_data/img_A01___h_1410.jpg,10000,10000,225,148,10000,10000,10000,224,136,64,83,0,0
./img_data/img_A01___h_1420.jpg,10000,10000,224,10000,10000,10000,10000,221,134,63,84,0,0
./img_data/img_A01___h_1430.jpg,10000,10000,223,151,10000,10000,10000,218,131,68,84,0,0
./img_data/img_A01___h_1440.jpg,10000,10000,223,151,10000,10000,10000,218,132,68,85,0,0
./img_data/img_A01___h_1450.jpg,10000,10000,221,10000,10000,10000,10000,213,128,61,85,0,0
./img_data/img_A01___h_1460.jpg,10000,10000,221,10000,10000,10000,10000,212,127,61,86,0,0
./img_data/img_A01___h_1470.jpg,10000,10000,219,147,10000,10000,10000,208,126,64,86,0,0
./img_data/img_A01___h_1480.jpg,10000,10000,218,136,10000,10000,10000,205,123,59,87,0,0
./img_data/img_A01___h_1490.jpg,10000,10000,214,10000,10000,10000,303,202,122,58,88,0,0
./img_data/img_A01___h_1500.jpg,10000,10000,214,10000,10000,10000,316,199,121,65,88,0,0
./img_data/img_A01___h_1510.jpg,10000,10000,220,10000,10000,10000,312,196,119,56,89,0,0
./img_data/img_A01___h_1520.jpg,10000,10000,218,10000,10000,10000,310,194,118,56,89,0,0
./img_data/img_A01___h_1530.jpg,10000,10000,217,10000,10000,10000,306,193,117,63,90,0,0
./img_data/img_A01___h_1540.jpg,10000,10000,216,10000,10000,10000,305,192,116,63,90,0,0
./img_data/img_A01___h_1550.jpg,10000,10000,216,10000,10000,10000,306,192,116,55,91,0,0
./img_data/img_A01___h_1560.jpg,10000,10000,216,10000,10000,10000,305,192,116,55,91,0,0
./img_data/img_A01___h_1570.jpg,10000,10000,216,10000,10000,10000,306,192,116,63,92,0,0
./img_data/img_A01___h_1580.jpg,10000,10000,217,10000,10000,10000,306,192,116,55,93,0,0
./img_data/img_A01___h_1590.jpg,10000,10000,218,10000,10000,10000,308,194,117,56,93,0,0
./img_data/img_A01___h_1600.jpg,10000,10000,220,10000,10000,10000,289,195,118,56,94,0,0
./img_data/img_A01___h_1610.jpg,10000,10000,220,10000,10000,10000,310,195,118,56,94,0,0
./img_data/img_A01___h_1620.jpg,10000,10000,221,10000,10000,10000,317,196,118,56,95,0,0
./img_data/img_A01___h_1630.jpg,10000,10000,223,10000,63,10000,318,198,119,57,95,0,0
./img_data/img_A01___h_1640.jpg,10000,10000,225,10000,10000,10000,312,197,119,57,96,0,0
./img_data/img_A01___h_1650.jpg,10000,10000,226,163,10000,10000,96,199,119,61,97,0,0
./img_data/img_A01___h_1660.jpg,10000,10000,227,10000,10000,105,312,89,120,57,97,0,0
./img_data/img_A01___h_1670.jpg,10000,10000,228,10000,10000,10000,318,197,120,66,98,0,0
./img_data/img_A01___h_1680.jpg,10000,10000,229,164,10000,10000,318,197,120,66,98,0,0
./img_data/img_A01___h_1690.jpg,10000,10000,230,10000,10000,10000,310,196,118,58,99,0,0
./img_data/img_A01___h_1700.jpg,10000,10000,231,10000,10000,10000,309,196,118,66,100,0,0
./img_data/img_A01___h_1710.jpg,10000,10000,231,10000,10000,10000,308,196,118,67,100,0,0
./img_data/img_A01___h_1720.jpg,10000,10000,231,147,10000,10000,306,195,119,57,101,0,0
./img_data/img_A01___h_1730.jpg,10000,10000,231,10000,10000,10000,306,194,117,66,101,0,0
./img_data/img_A01___h_1740.jpg,10000,10000,231,10000,10000,10000,306,194,117,66,102,0,0
./img_data/img_A01___h_1750.jpg,10000,10000,240,10000,10000,10000,303,192,117,57,102,0,0
./img_data/img_A01___h_1760.jpg,10000,10000,240,10000,10000,10000,308,192,117,57,102,0,0
./img_data/img_A01___h_1770.jpg,10000,10000,240,10000,10000,10000,303,191,115,57,102,0,0
./img_data/img_A01___h_1780.jpg,10000,10000,231,166,10000,10000,297,190,114,56,102,0,0
./img_data/img_A01___h_1790.jpg,10000,10000,231,10000,10000,10000,297,191,115,57,102,0,0
./img_data/img_A01___h_1800.jpg,10000,10000,231,10000,10000,10000,294,189,114,56,102,0,0
./img_data/img_A01___h_1810.jpg,10000,10000,231,10000,10000,10000,292,189,114,56,102,0,0
./img_data/img_A01___h_1820.jpg,10000,10000,231,10000,10000,10000,291,185,113,56,102,0,0
./img_data/img_A01___h_1830.jpg,10000,10000,231,10000,10000,10000,296,185,113,56,102,0,0
./img_data/img_A01___h_1840.jpg,10000,10000,231,167,10000,10000,294,186,112,56,102,0,1000
./img_data/img_A01___h_1850.jpg,10000,10000,231,167,10000,10000,287,183,112,56,102,0,1571
./img_data/img_A01___h_1860.jpg,10000,10000,231,10000,10000,10000,284,181,113,56,102,0,1571
./img_data/img_A01___h_1870.jpg,10000,10000,232,10000,10000,10000,291,182,113,55,102,0,2714
./img_data/img_A01___h_1880.jpg,10000,10000,232,10000,10000,10000,284,181,113,55,102,0,2714
./img_data/img_A01___h_1890.jpg,10000,10000,232,10000,10000,10000,284,179,111,55,102,0,2714
./img_data/img_A01___h_1900.jpg,10000,10000,233,10000,10000,10000,287,180,111,56,102,0,2714
./img_data/img_A01___h_1910.jpg,10000,10000,233,10000,10000,10000,287,180,111,56,102,0,2714
./img_data/img_A01___h_1920.jpg,10000,10000,234,169,10000,10000,286,182,111,56,102,0,2714
./img_data/img_A01___h_1930.jpg,10000,10000,235,207,10000,10000,282,183,113,56,102,0,2714
./img_data/img_A01___h_1940.jpg,10000,10000,238,10000,10000,10000,248,177,112,57,102,0,2714
./img_data/img_A01___h_1950.jpg,10000,10000,239,151,10000,10000,279,176,112,56,102,0,2714
./img_data/img_A01___h_1960.jpg,10000,10000,239,151,10000,10000,279,176,112,56,102,0,2714
./img_data/img_A01___h_1970.jpg,10000,10000,242,172,10000,10000,246,181,113,68,102,0,2714
./img_data/img_A01___h_1980.jpg,10000,10000,242,172,10000,10000,279,173,113,68,102,0,2714
./img_data/img_A01___h_1990.jpg,10000,10000,243,173,10000,10000,283,169,115,57,102,0,3285
./img_data/img_A01___h_2000.jpg,10000,10000,246,10000,10000,10000,277,182,114,58,102,0,3285
./img_data/img_A01___h_2010.jpg,10000,10000,246,174,10000,10000,279,185,115,58,102,0,3285
./img_data/img_A01___h_2020.jpg,10000,10000,248,156,10000,10000,282,180,116,58,102,0,3285
./img_data/img_A01___h_2030.jpg,10000,10000,248,175,10000,10000,282,185,116,69,103,0,3285
./img_data/img_A01___h_2040.jpg,10000,10000,250,10000,10000,10000,249,186,115,58,103,0,3285
./img_data/img_A01___h_2050.jpg,10000,10000,251,10000,10000,10000,237,181,115,58,104,0,3285
./img_data/img_A01___h_2060.jpg,10000,10000,252,148,10000,10000,246,181,115,58,104,0,3285
./img_data/img_A01___h_2070.jpg,10000,10000,252,177,10000,10000,248,162,115,58,105,0,3285
./img_data/img_A01___h_2080.jpg,10000,10000,253,159,10000,10000,275,182,115,59,105,0,3285
./img_data/img_A01___h_2090.jpg,10000,10000,254,178,10000,10000,243,182,115,59,106,0,3285
./img_data/img_A01___h_2100.jpg,10000,10000,255,160,10000,10000,242,186,115,59,106,0,3856
./img_data/img_A01___h_2110.jpg,10000,10000,256,179,10000,10000,230,186,115,59,107,0,3856
./img_data/img_A01___h_2120.jpg,10000,10000,257,161,10000,10000,229,186,115,10000,107,0,3856
./img_data/img_A01___h_2130.jpg,10000,10000,259,162,10000,10000,237,180,117,10000,108,0,4427
./img_data/img_A01___h_2140.jpg,10000,10000,259,181,10000,10000,237,178,115,10000,108,0,4427
./img_data/img_A01___h_2150.jpg,10000,10000,260,181,10000,10000,235,181,115,59,109,0,4998
./img_data/img_A01___h_2160.jpg,10000,10000,261,152,10000,10000,223,156,115,59,109,0,4998
./img_data/img_A01___h_2170.jpg,10000,10000,261,10000,10000,10000,233,181,115,59,110,0,5569
./img_data/img_A01___h_2180.jpg,10000,10000,262,10000,10000,10000,231,185,115,59,110,0,5569
./img_data/img_A01___h_2190.jpg,10000,10000,263,153,104,313,229,180,114,59,111,0,6140
./img_data/img_A01___h_2200.jpg,10000,10000,263,153,104,309,213,184,118,59,111,0,6140
./img_data/img_A01___h_2210.jpg,10000,10000,263,153,104,306,213,179,117,60,112,0,6711
./img_data/img_A01___h_2220.jpg,10000,10000,263,185,104,300,224,157,114,60,112,0,6711
./img_data/img_A01___h_2230.jpg,10000,10000,263,220,104,10000,208,148,113,65,113,0,6711
./img_data/img_A01___h_2240.jpg,10000,10000,262,186,10000,290,205,175,115,72,113,0,6711
./img_data/img_A01___h_2250.jpg,10000,10000,271,163,10000,286,201,152,116,59,114,0,6711
./img_data/img_A01___h_2260.jpg,10000,10000,261,187,10000,280,198,151,115,59,114,0,6140
./img_data/img_A01___h_2270.jpg,10000,10000,260,188,10000,273,195,149,114,58,114,0,6140
./img_data/img_A01___h_2280.jpg,10000,10000,259,10000,10000,261,202,136,92,66,115,0,6140
./img_data/img_A01___h_2290.jpg,10000,10000,259,10000,10000,259,188,145,114,58,115,0,6140
./img_data/img_A01___h_2300.jpg,10000,10000,257,229,10000,247,180,141,108,58,116,0,6140
./img_data/img_A01___h_2310.jpg,10000,10000,257,229,10000,245,194,166,94,58,116,0,6140
./img_data/img_A01___h_2320.jpg,10000,10000,256,232,10000,235,172,126,107,57,117,0,6140
./img_data/img_A01___h_2330.jpg,10000,10000,255,10000,10000,231,189,125,92,47,117,0,6140
./img_data/img_A01___h_2340.jpg,10000,10000,254,10000,10000,218,162,171,105,57,118,0,6140
./img_data/img_A01___h_2350.jpg,10000,10000,254,192,10000,237,155,116,81,55,118,0,6140
./img_data/img_A01___h_2360.jpg,10000,10000,253,192,10000,207,155,128,88,56,119,0,6140
./img_data/img_A01___h_2370.jpg,10000,10000,253,193,10000,199,168,113,79,44,119,0,6140
./img_data/img_A01___h_2380.jpg,10000,10000,252,262,10000,187,142,109,77,43,120,0,6140
./img_data/img_A01___h_2390.jpg,10000,10000,252,194,10000,176,137,104,103,55,120,0,6140
./img_data/img_A01___h_2400.jpg,10000,10000,251,195,10000,167,130,101,80,53,121,0,6140
./img_data/img_A01___h_2410.jpg,10000,10000,251,247,10000,194,125,97,70,44,121,0,6140
./img_data/img_A01___h_2420.jpg,10000,10000,251,196,68,151,119,93,67,55,121,0,6140
./img_data/img_A01___h_2430.jpg,10000,10000,250,197,10000,136,110,86,63,54,122,0,6140
./img_data/img_A01___h_2440.jpg,10000,10000,250,247,10000,133,108,105,74,54,122,0,6140
./img_data/img_A01___h_2450.jpg,10000,10000,250,198,10000,123,100,79,59,54,123,0,6140
./img_data/img_A01___h_2460.jpg,10000,10000,249,199,68,113,92,75,67,51,123,0,6140
./img_data/img_A01___h_2470.jpg,10000,10000,247,197,10000,91,78,62,61,29,124,0,6140
./img_data/img_A01___h_2480.jpg,10000,10000,247,200,67,77,65,54,42,26,124,0,6140
./img_data/img_A01___h_2490.jpg,10000,10000,246,188,67,75,63,52,40,25,124,0,6140
./img_data/img_A01___h_2500.jpg,10000,10000,245,178,10000,61,52,44,34,22,125,0,6140
./img_data/img_A01___h_2510.jpg,10000,10000,244,270,10000,44,39,33,26,18,125,0,6140
./img_data/img_A01___h_2520.jpg,10000,10000,244,202,42,31,28,24,20,13,126,0,6140
./img_data/img_A01___h_2530.jpg,10000,10000,243,203,29,16,15,13,11,8,126,0,6140
./img_data/img_A01___h_2540.jpg,10000,10000,250,203,8,4,4,4,3,4,127,0,6140
./img_data/img_A01___h_2550.jpg,29,31,36,48,35,27,24,19,16,12,127,0,6140
./img_data/img_A01___h_2560.jpg,32,35,40,53,34,21,19,19,15,11,127,0,6140
./img_data/img_A01___h_2570.jpg,49,52,56,68,14,7,9,8,5,5,128,0,6140
./img_data/img_A01___h_2580.jpg,13,17,23,27,30,141,133,67,72,33,128,0,6140
./img_data/img_A01___h_2590.jpg,19,25,20,36,30,142,51,85,71,66,129,0,6140
./img_data/img_A01___h_2600.jpg,58,61,61,41,65,151,95,97,44,24,129,0,6140
./img_data/img_A01___h_2610.jpg,57,64,56,38,66,111,92,91,41,13,129,0,6140
./img_data/img_A01___h_2620.jpg,23,14,12,12,6,4,3,3,2,2,130,0,6140
./img_data/img_A01___h_2630.jpg,9,3,3,2,2,131,7,8,4,65,130,0,6140
./img_data/img_A01___h_2640.jpg,10000,10000,234,210,64,10000,253,151,108,10000,131,0,6140
./img_data/img_A01___h_2650.jpg,10000,10000,234,210,64,10000,245,167,110,10000,131,0,6140
./img_data/img_A01___h_2660.jpg,10000,10000,234,211,64,10000,239,166,130,67,131,0,6140
./img_data/img_A01___h_2670.jpg,10000,10000,233,10000,66,10000,236,165,107,58,132,0,6140
./img_data/img_A01___h_2680.jpg,10000,10000,233,184,66,10000,232,163,130,58,132,0,6140
./img_data/img_A01___h_2690.jpg,10000,10000,233,213,65,10000,229,162,108,65,133,0,6140
./img_data/img_A01___h_2700.jpg,10000,10000,232,183,65,282,232,161,129,10000,133,0,6140
./img_data/img_A01___h_2710.jpg,10000,10000,232,186,65,272,231,160,107,65,133,0,6140
./img_data/img_A01___h_2720.jpg,10000,10000,232,10000,65,10000,227,158,120,58,134,0,6140
./img_data/img_A01___h_2730.jpg,10000,10000,232,197,65,317,214,161,104,58,134,0,6140
./img_data/img_A01___h_2740.jpg,10000,10000,232,188,65,10000,223,157,120,10000,134,0,6140
./img_data/img_A01___h_2750.jpg,10000,10000,231,218,63,296,203,155,106,10000,135,0,6140
./img_data/img_A01___h_2760.jpg,10000,10000,231,187,63,10000,218,155,106,10000,135,0,6140
./img_data/img_A01___h_2770.jpg,10000,10000,231,190,63,287,198,154,103,10000,136,0,6140
./img_data/img_A01___h_2780.jpg,10000,10000,231,10000,63,278,215,153,121,10000,136,0,6140
./img_data/img_A01___h_2790.jpg,10000,10000,231,221,63,262,211,151,103,10000,136,0,6140
./img_data/img_A01___h_2800.jpg,10000,10000,231,10000,63,259,211,151,103,10000,137,0,6140
./img_data/img_A01___h_2810.jpg,10000,10000,231,222,63,296,142,151,105,10000,137,0,6140
./img_data/img_A01___h_2820.jpg,10000,10000,231,194,63,293,208,150,102,10000,138,0,6140
./img_data/img_A01___h_2830.jpg,0,0,0,0,0,0,0,0,0,0,138,0,6140
./img_data/img_A01___h_2840.jpg,0,0,0,0,0,0,0,0,0,0,138,0,6140
./img_data/img_A01___h_2850.jpg,10000,10000,232,10000,65,208,152,155,77,65,139,0,6140
./img_data/img_A01___h_2860.jpg,10000,10000,233,183,65,196,145,108,105,65,139,0,5569
